state_key,planner_kind,metric,common_candidates,candidate_pairs,concordant,discordant,both_tied,current_only_tied,shadow_only_tied,top_sets_overlap,top_sets_equal,current_top_size,shadow_top_size
q3_0000_P3_current_grid_v1_nccp/state=17/planner=q3_active,q3_active,sampled_cert_score,15,105,48,0,0,0,57,True,False,1,11
q3_0000_P3_current_grid_v1_nccp/state=17/planner=q3_active,q3_active,certified_completion_cost,11,55,12,42,0,0,1,False,False,1,1
q3_0000_P3_current_grid_v1_nccp/state=17/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=0/planner=q3_active,q3_active,D_worst,15,105,102,2,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1/state=0/planner=q3_active,q3_active,R_worst,15,105,102,2,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1/state=0/planner=q3_active,q3_active,G_worst,15,105,102,2,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1/state=0/planner=q3_active,q3_active,sampled_cert_score,15,105,31,42,0,0,32,False,False,1,2
q3_0001_P3_current_grid_v1/state=0/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=0/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=1/planner=q3_active,q3_active,D_worst,15,105,100,4,0,0,1,False,False,1,1
q3_0001_P3_current_grid_v1/state=1/planner=q3_active,q3_active,R_worst,15,105,100,4,0,0,1,False,False,1,1
q3_0001_P3_current_grid_v1/state=1/planner=q3_active,q3_active,G_worst,15,105,58,1,0,0,46,True,False,1,10
q3_0001_P3_current_grid_v1/state=1/planner=q3_active,q3_active,sampled_cert_score,15,105,54,4,0,0,47,True,False,1,10
q3_0001_P3_current_grid_v1/state=1/planner=q3_active,q3_active,certified_completion_cost,10,45,34,11,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=1/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=2/planner=q3_active,q3_active,D_worst,15,105,101,4,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=2/planner=q3_active,q3_active,R_worst,15,105,101,4,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=2/planner=q3_active,q3_active,G_worst,15,105,101,4,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=2/planner=q3_active,q3_active,sampled_cert_score,15,105,52,7,0,0,46,True,False,1,5
q3_0001_P3_current_grid_v1/state=2/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=2/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=3/planner=q3_active,q3_active,D_worst,15,105,100,5,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=3/planner=q3_active,q3_active,R_worst,15,105,100,5,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=3/planner=q3_active,q3_active,G_worst,15,105,100,5,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=3/planner=q3_active,q3_active,sampled_cert_score,15,105,56,17,0,0,32,False,False,1,2
q3_0001_P3_current_grid_v1/state=3/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=3/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=4/planner=q3_active,q3_active,D_worst,15,105,103,2,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=4/planner=q3_active,q3_active,R_worst,15,105,103,2,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=4/planner=q3_active,q3_active,G_worst,15,105,75,2,0,0,28,True,False,1,8
q3_0001_P3_current_grid_v1/state=4/planner=q3_active,q3_active,sampled_cert_score,15,105,64,9,0,0,32,True,False,1,8
q3_0001_P3_current_grid_v1/state=4/planner=q3_active,q3_active,certified_completion_cost,8,28,14,12,0,0,2,False,False,1,1
q3_0001_P3_current_grid_v1/state=4/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=5/planner=q3_active,q3_active,D_worst,15,105,100,5,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=5/planner=q3_active,q3_active,R_worst,15,105,100,5,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=5/planner=q3_active,q3_active,G_worst,15,105,100,5,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=5/planner=q3_active,q3_active,sampled_cert_score,15,105,55,8,0,0,42,True,True,1,1
q3_0001_P3_current_grid_v1/state=5/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=5/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=6/planner=q3_active,q3_active,D_worst,15,105,95,10,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=6/planner=q3_active,q3_active,R_worst,15,105,95,10,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=6/planner=q3_active,q3_active,G_worst,15,105,61,8,0,0,36,True,False,1,9
q3_0001_P3_current_grid_v1/state=6/planner=q3_active,q3_active,sampled_cert_score,15,105,58,9,0,0,38,True,False,1,9
q3_0001_P3_current_grid_v1/state=6/planner=q3_active,q3_active,certified_completion_cost,9,36,27,9,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=6/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=7/planner=q3_active,q3_active,D_worst,15,105,70,35,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=7/planner=q3_active,q3_active,R_worst,15,105,70,35,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=7/planner=q3_active,q3_active,G_worst,15,105,51,33,0,0,21,False,False,1,7
q3_0001_P3_current_grid_v1/state=7/planner=q3_active,q3_active,sampled_cert_score,15,105,43,40,0,0,22,False,False,1,7
q3_0001_P3_current_grid_v1/state=7/planner=q3_active,q3_active,certified_completion_cost,7,21,13,8,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=7/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=8/planner=q3_active,q3_active,D_worst,15,105,86,19,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=8/planner=q3_active,q3_active,R_worst,15,105,86,19,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=8/planner=q3_active,q3_active,G_worst,15,105,28,11,0,0,66,True,False,1,12
q3_0001_P3_current_grid_v1/state=8/planner=q3_active,q3_active,sampled_cert_score,15,105,27,12,0,0,66,True,False,1,12
q3_0001_P3_current_grid_v1/state=8/planner=q3_active,q3_active,certified_completion_cost,12,66,47,18,0,0,1,False,False,1,1
q3_0001_P3_current_grid_v1/state=8/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=9/planner=q3_active,q3_active,D_worst,15,105,102,3,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=9/planner=q3_active,q3_active,R_worst,15,105,102,3,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=9/planner=q3_active,q3_active,G_worst,15,105,102,3,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=9/planner=q3_active,q3_active,sampled_cert_score,15,105,54,17,0,0,34,True,False,1,3
q3_0001_P3_current_grid_v1/state=9/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=9/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=10/planner=q3_active,q3_active,D_worst,15,105,100,5,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=10/planner=q3_active,q3_active,R_worst,15,105,100,5,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=10/planner=q3_active,q3_active,G_worst,15,105,73,4,0,0,28,True,False,1,8
q3_0001_P3_current_grid_v1/state=10/planner=q3_active,q3_active,sampled_cert_score,15,105,65,5,0,0,35,True,False,1,8
q3_0001_P3_current_grid_v1/state=10/planner=q3_active,q3_active,certified_completion_cost,8,28,19,7,0,0,2,False,False,1,1
q3_0001_P3_current_grid_v1/state=10/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=11/planner=q3_active,q3_active,D_worst,15,105,100,2,0,0,3,True,True,1,1
q3_0001_P3_current_grid_v1/state=11/planner=q3_active,q3_active,R_worst,15,105,100,2,0,0,3,True,True,1,1
q3_0001_P3_current_grid_v1/state=11/planner=q3_active,q3_active,G_worst,15,105,100,2,0,0,3,True,True,1,1
q3_0001_P3_current_grid_v1/state=11/planner=q3_active,q3_active,sampled_cert_score,15,105,66,13,0,0,26,True,True,1,1
q3_0001_P3_current_grid_v1/state=11/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=11/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=12/planner=q3_active,q3_active,D_worst,15,105,97,8,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=12/planner=q3_active,q3_active,R_worst,15,105,97,8,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=12/planner=q3_active,q3_active,G_worst,15,105,63,6,0,0,36,True,False,1,9
q3_0001_P3_current_grid_v1/state=12/planner=q3_active,q3_active,sampled_cert_score,15,105,55,11,0,0,39,True,False,1,9
q3_0001_P3_current_grid_v1/state=12/planner=q3_active,q3_active,certified_completion_cost,9,36,25,11,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=12/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=13/planner=q3_active,q3_active,D_worst,15,105,86,19,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=13/planner=q3_active,q3_active,R_worst,15,105,86,19,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=13/planner=q3_active,q3_active,G_worst,15,105,67,17,0,0,21,True,False,1,7
q3_0001_P3_current_grid_v1/state=13/planner=q3_active,q3_active,sampled_cert_score,15,105,52,28,0,0,25,True,False,1,7
q3_0001_P3_current_grid_v1/state=13/planner=q3_active,q3_active,certified_completion_cost,7,21,16,5,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=13/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=14/planner=q3_active,q3_active,D_worst,15,105,102,2,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1/state=14/planner=q3_active,q3_active,R_worst,15,105,102,2,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1/state=14/planner=q3_active,q3_active,G_worst,15,105,102,2,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1/state=14/planner=q3_active,q3_active,sampled_cert_score,15,105,72,18,0,0,15,True,False,1,2
q3_0001_P3_current_grid_v1/state=14/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=14/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=15/planner=q3_active,q3_active,D_worst,15,105,90,15,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=15/planner=q3_active,q3_active,R_worst,15,105,90,15,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=15/planner=q3_active,q3_active,G_worst,15,105,69,15,0,0,21,True,False,1,7
q3_0001_P3_current_grid_v1/state=15/planner=q3_active,q3_active,sampled_cert_score,15,105,64,16,0,0,25,True,False,1,7
q3_0001_P3_current_grid_v1/state=15/planner=q3_active,q3_active,certified_completion_cost,7,21,8,12,0,0,1,False,False,1,1
q3_0001_P3_current_grid_v1/state=15/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=16/planner=q3_active,q3_active,D_worst,15,105,101,4,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=16/planner=q3_active,q3_active,R_worst,15,105,101,4,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=16/planner=q3_active,q3_active,G_worst,15,105,101,4,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=16/planner=q3_active,q3_active,sampled_cert_score,15,105,83,4,0,0,18,True,False,1,2
q3_0001_P3_current_grid_v1/state=16/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=16/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=17/planner=q3_active,q3_active,D_worst,15,105,104,1,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=17/planner=q3_active,q3_active,R_worst,15,105,104,1,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=17/planner=q3_active,q3_active,G_worst,15,105,104,1,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1/state=17/planner=q3_active,q3_active,sampled_cert_score,15,105,84,7,0,0,14,True,False,1,2
q3_0001_P3_current_grid_v1/state=17/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=17/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=18/planner=q3_active,q3_active,D_worst,15,105,102,2,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1/state=18/planner=q3_active,q3_active,R_worst,15,105,102,2,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1/state=18/planner=q3_active,q3_active,G_worst,15,105,102,2,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1/state=18/planner=q3_active,q3_active,sampled_cert_score,15,105,68,16,0,0,21,False,False,1,2
q3_0001_P3_current_grid_v1/state=18/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=18/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=19/planner=q3_active,q3_active,D_worst,15,105,104,0,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1/state=19/planner=q3_active,q3_active,R_worst,15,105,104,0,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1/state=19/planner=q3_active,q3_active,G_worst,15,105,104,0,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1/state=19/planner=q3_active,q3_active,sampled_cert_score,15,105,31,42,0,0,32,False,False,1,2
q3_0001_P3_current_grid_v1/state=19/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=19/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1/state=20/planner=q3_active,q3_active,D_worst,15,105,102,3,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=20/planner=q3_active,q3_active,R_worst,15,105,102,3,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=20/planner=q3_active,q3_active,G_worst,15,105,67,2,0,0,36,True,False,1,9
q3_0001_P3_current_grid_v1/state=20/planner=q3_active,q3_active,sampled_cert_score,15,105,62,5,0,0,38,True,False,1,9
q3_0001_P3_current_grid_v1/state=20/planner=q3_active,q3_active,certified_completion_cost,9,36,24,12,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1/state=20/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=0/planner=q3_active,q3_active,D_worst,15,105,102,2,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1_nccp/state=0/planner=q3_active,q3_active,R_worst,15,105,102,2,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1_nccp/state=0/planner=q3_active,q3_active,G_worst,15,105,102,2,0,0,1,True,True,1,1
q3_0001_P3_current_grid_v1_nccp/state=0/planner=q3_active,q3_active,sampled_cert_score,15,105,31,42,0,0,32,False,False,1,2
q3_0001_P3_current_grid_v1_nccp/state=0/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=0/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=1/planner=q3_active,q3_active,D_worst,15,105,100,4,0,0,1,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=1/planner=q3_active,q3_active,R_worst,15,105,100,4,0,0,1,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=1/planner=q3_active,q3_active,G_worst,15,105,58,1,0,0,46,True,False,1,10
q3_0001_P3_current_grid_v1_nccp/state=1/planner=q3_active,q3_active,sampled_cert_score,15,105,54,4,0,0,47,True,False,1,10
q3_0001_P3_current_grid_v1_nccp/state=1/planner=q3_active,q3_active,certified_completion_cost,10,45,34,11,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=1/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=2/planner=q3_active,q3_active,D_worst,15,105,100,5,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=2/planner=q3_active,q3_active,R_worst,15,105,100,5,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=2/planner=q3_active,q3_active,G_worst,15,105,100,5,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=2/planner=q3_active,q3_active,sampled_cert_score,15,105,52,7,0,0,46,True,False,1,5
q3_0001_P3_current_grid_v1_nccp/state=2/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=2/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=3/planner=q3_active,q3_active,D_worst,15,105,100,5,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=3/planner=q3_active,q3_active,R_worst,15,105,100,5,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=3/planner=q3_active,q3_active,G_worst,15,105,100,5,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=3/planner=q3_active,q3_active,sampled_cert_score,15,105,56,17,0,0,32,False,False,1,2
q3_0001_P3_current_grid_v1_nccp/state=3/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=3/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=4/planner=q3_active,q3_active,D_worst,15,105,103,2,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1_nccp/state=4/planner=q3_active,q3_active,R_worst,15,105,103,2,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1_nccp/state=4/planner=q3_active,q3_active,G_worst,15,105,67,2,0,0,36,True,False,1,9
q3_0001_P3_current_grid_v1_nccp/state=4/planner=q3_active,q3_active,sampled_cert_score,15,105,56,9,0,0,40,True,False,1,9
q3_0001_P3_current_grid_v1_nccp/state=4/planner=q3_active,q3_active,certified_completion_cost,9,36,21,15,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=4/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=5/planner=q3_active,q3_active,D_worst,15,105,100,5,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1_nccp/state=5/planner=q3_active,q3_active,R_worst,15,105,100,5,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1_nccp/state=5/planner=q3_active,q3_active,G_worst,15,105,100,5,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1_nccp/state=5/planner=q3_active,q3_active,sampled_cert_score,15,105,55,8,0,0,42,True,True,1,1
q3_0001_P3_current_grid_v1_nccp/state=5/planner=q3_active,q3_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=5/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=6/planner=q3_active,q3_active,D_worst,15,105,95,10,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=6/planner=q3_active,q3_active,R_worst,15,105,95,10,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=6/planner=q3_active,q3_active,G_worst,15,105,61,8,0,0,36,True,False,1,9
q3_0001_P3_current_grid_v1_nccp/state=6/planner=q3_active,q3_active,sampled_cert_score,15,105,56,9,0,0,40,True,False,1,9
q3_0001_P3_current_grid_v1_nccp/state=6/planner=q3_active,q3_active,certified_completion_cost,9,36,28,7,0,0,1,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=6/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=7/planner=q3_active,q3_active,D_worst,15,105,70,35,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=7/planner=q3_active,q3_active,R_worst,15,105,70,35,0,0,0,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=7/planner=q3_active,q3_active,G_worst,15,105,51,33,0,0,21,False,False,1,7
q3_0001_P3_current_grid_v1_nccp/state=7/planner=q3_active,q3_active,sampled_cert_score,15,105,43,40,0,0,22,False,False,1,7
q3_0001_P3_current_grid_v1_nccp/state=7/planner=q3_active,q3_active,certified_completion_cost,7,21,13,8,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1_nccp/state=7/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=8/planner=q3_active,q3_active,D_worst,15,105,86,19,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1_nccp/state=8/planner=q3_active,q3_active,R_worst,15,105,86,19,0,0,0,True,True,1,1
q3_0001_P3_current_grid_v1_nccp/state=8/planner=q3_active,q3_active,G_worst,15,105,28,11,0,0,66,True,False,1,12
q3_0001_P3_current_grid_v1_nccp/state=8/planner=q3_active,q3_active,sampled_cert_score,15,105,27,12,0,0,66,True,False,1,12
q3_0001_P3_current_grid_v1_nccp/state=8/planner=q3_active,q3_active,certified_completion_cost,12,66,47,18,0,0,1,False,False,1,1
q3_0001_P3_current_grid_v1_nccp/state=8/planner=q3_active,q3_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q3_0001_P3_current_grid_v1_nccp/state=9/planner=q3_active,q3_active,D_worst,15,105,102,3,0,0,0,True,True,1,1
